since
1392371981690100000
1392385838101300000
1392397397921300000
1392423891865500000
1392470975948100000
1392553644172900000
1392567370957300000
1392592131749800000
1392634507540900000
1392662443077400000
1392711616836200000
1392744544748800000
1392821630444700000
1392879246594400000
1392891686213800000
1392907187593200000
1392923976672800000
1392944076928600000
1392970135042800000
1392992335891300000
1393024843991100000
1393085252720200000
1393091180151000000
1393127804304200000
1393153707219100000
1393188090347600000
1393208830398400000
1393227135531800000
1393249706213600000
1393273027288100000
1393295261835500000
1393304239910700000
1393311387805900000
1393319388828500000
1393327882282800000
1393343930648000000
1393366315318300000
1393385638122400000
1393402829471000000
1393410550096200000
1393416813529900000
1393424142697900000
1393437411690800000
1393455053570400000
1393494258807400000
1393512996220000000
1393547923078600000
1393583959219700000
1393590843329700000
1393601501189600000
1393623018177600000
1393671138446700000
1393719276753900000
1393787082132600000
1393834387223800000
1393844001482500000
1393860884516000000
1393865778785600000
1393869745076400000
1393872570983500000
1393878093016900000
1393894480705400000
1393923510086400000
1393927075534400000
1393936751468900000
1393948424169700000
1393953450048000000
1393967267445400000
1394006520814800000
1394034073448800000
1394060074009900000
1394114760054900000
1394131026960400000
1394188076820400000
1394198764421300000
1394214884231400000
1394224448644600000
1394270465777200000
1394297198747100000
1394357642515400000
1394376573048500000
1394396913468700000
1394446884119100000
1394476048771600000
1394533288886600000
1394564021271400000
1394600688948700000
1394631424092400000
1394672343805200000
1394725999925800000
1394781433624500000
1394822423873200000
1394883143169700000
1394927355820300000
1395021616091100000
1395065151835400000
1395111708921000000
1395138242834500000
1395159392015700000
1395179382304200000
1395216868608900000
1395247954352900000
1395297655197100000
1395325072709000000
1395354116540100000
1395395118202800000
1395401545356800000
1395420064133200000
1395477667219600000
1395488062845100000
1395519896400000000
1395590386371100000
1395656397064500000
1395690274989800000
1395709986927900000
1395750772381500000
1395780956346200000
1395827710763500000
1395856769459700000
1395887433143800000
1395911842171600000
1395925095856400000
1395930444297600000
1395934405002300000
1395946007891000000
1395958345016800000
1395963879841200000
1395974959657700000
1395993090492600000
1396012932377300000
1396036114717700000
1396068297624300000
1396112894537200000
1396164358677100000
1396184082191900000
1396193159039700000
1396201170125000000
1396213463028900000
1396238942287600000
1396265873280800000
1396282835006500000
1396318959860900000
1396337563723800000
1396342916404100000
1396354152797100000
1396363517572700000
1396382962044400000
1396424725952900000
1396442672232400000
1396450598505000000
1396456792646300000
1396462268245500000
1396472268907700000
1396483435934200000
1396492921438900000
1396510100888300000
1396520363684300000
1396533609127800000
1396546174789900000
1396570158469800000
1396607308147700000
1396619418798300000
1396670584283200000
1396712636165100000
1396769454156900000
1396827448781600000
1396885527600500000
1396904269795800000
1396959913139600000
1396984209081000000
1397046146337200000
1397070306186000000
1397105770788800000
1397118124465900000
1397135278455200000
1397145319532300000
1397152920835200000
1397165574356000000
1397174463326100000
1397183684710100000
1397196870804200000
1397212886073900000
1397222027051800000
1397237113367800000
1397257678240200000
1397287735900600000
1397312170963000000
1397389801017400000
1397405168021200000
1397430668852300000
1397452214367000000
1397462977258800000
1397474124144000000
1397485480930000000
1397498958056900000
1397542119240200000
1397546290173700000
1397552446898700000
1397557662160700000
1397564273809000000
1397573967783000000
1397599604994000000
1397616091586800000
1397632013445900000
1397638224455400000
1397641196217200000
1397648486249300000
1397663277399400000
1397690345612300000
1397723791358300000
1397730484922200000
1397742338810500000
1397777175075900000
1397823966836400000
1397851399412500000
1397900693462600000
1397953735125200000
1398018932016700000
1398077487905900000
1398148999987200000
1398238511406800000
1398286539748900000
1398345411672300000
1398385414875000000
1398402505603000000
1398418825063500000
1398424548734200000
1398443446252000000
1398475839846700000
1398524872255800000
1398602722072100000
1398629307739500000
1398665934634800000
1398691810198800000
1398724707416100000
1398767788622100000
1398800652507700000
1398842514981500000
1398847017208600000
1398909009594700000
1398963456882400000
1399024897343900000
1399078220262500000
1399123289391700000
1399181936575300000
1399252361543000000
1399304930030900000
1399357921124800000
1399395708573600000
1399450770468400000
1399477500733500000
1399499302779700000
1399551807172400000
1399586301126100000
1399644487130600000
1399661773830700000
1399762222354400000
1399824240101900000
1399881944692900000
1399938063688100000
1399993107760600000
1400055650878300000
1400109790433600000
1400172054517600000
1400251685488800000
1400430212804100000
1400509038698500000
1400573424793900000
1400599293875400000
1400605374612000000
1400613928171400000
1400649505804800000
1400690012546400000
1400738959857700000
1400746267039300000
1400758469300500000
1400779322999700000
1400797856435100000
1400814838439800000
1400838339534400000
1400851866616000000
1400857495608500000
1400872803906200000
1400925263595000000
1400976156320900000
1400998108360100000
1401006756420800000
1401013394393900000
1401029181129600000
1401041032883200000
1401069817981900000
1401088527096900000
1401106889630900000
1401148118450300000
1401176255315200000
1401180585126200000
1401186681239600000
1401196923520800000
1401209777129200000
1401222867997400000
1401264608731500000
1401281774456000000
1401308495389600000
1401340053613300000
1401364777326200000
1401397798389300000
1401442476810500000
1401447574265300000
1401454327662000000
1401464568309900000
1401487491162700000
1401515276047900000
1401542308872500000
1401581305590000000
1401606562940600000
1401624653335500000
1401640630795800000
1401647917232000000
1401649428286000000
1401654581656600000
1401667859830800000
1401693292483100000
1401708017103100000
1401724310603200000
1401741773431600000
1401750411345700000
1401779098594100000
1401794918933800000
1401811147896400000
1401825957442600000
1401844763816700000
1401852157627700000
1401870483060000000
1401890788024300000
1401915163302900000
1401951775195900000
1401971989022600000
1401983766125000000
1402012003757000000
1402054236654300000
1402082643130600000
1402124570605500000
1402218452998900000
1402292819954000000
1402317726982800000
1402360558164700000
1402394026491600000
1402428449867700000
1402477274320900000
1402489277402700000
1402507705967400000
1402523397925100000
1402549210436000000
1402576122614300000
1402589177606300000
1402602434797400000
1402606636657700000
1402610124966300000
1402612842959000000
1402616500647000000
1402632930079900000
1402647134685800000
1402656780440100000
1402667555381400000
1402674892335500000
1402683210189600000
1402697855582600000
1402736501607300000
1402755098656600000
1402762932357100000
1402770499044900000
1402790198886000000
1402831423830800000
1402857824933300000
1402875106838900000
1402901689780800000
1402918866623100000
1402934845136600000
1402965068261400000
1402998090177400000
1403021580910200000
1403043532338300000
1403068747583200000
1403100312981000000
1403124557420000000
1403186493964500000
1403217618679600000
1403253166173000000
1403285589052900000
1403346131660100000
1403408105559400000
1403445607996000000
1403512262214000000
1403547318580800000
1403611029151800000
1403648876097600000
1403680660667900000
1403698672116400000
1403720452905800000
1403754121948400000
1403800850613200000
1403839038819200000
1403875830969600000
1403903865487500000
1403944673176000000
1403988998425800000
1404081093229400000
1404111253826900000
1404121017123000000
1404134123844400000
1404157118872000000
1404163460198700000
1404190813498000000
1404207824336200000
1404219245672300000
1404241340361300000
1404255833441400000
1404296301491900000
1404308144155700000
1404320951611700000
1404349950256800000
1404381078264500000
1404415050796700000
1404468763151100000
1404480295891500000
1404544119366000000
1404620262145600000
1404683545544700000
1404731791029000000
1404750628011300000
1404802225067500000
1404841266622100000
1404911356309200000
1404979312018200000
1405007613346600000
1405082061800400000
1405135066087400000
1405189976403300000
1405255691219500000
1405339080959800000
1405375076978400000
1405433278783400000
1405501910507200000
1405544440703000000
1405604721378500000
1405636278064600000
1405703887007200000
1405786021042900000
1405913024225100000
1406001607571700000
1406081553155100000
1406153205887800000
1406203317563400000
1406212801390100000
1406263989278500000
1406307908881300000
1406385792267100000
1406492443865600000
1406543388019300000
1406568924932800000
1406628600060700000
1406670219697200000
1406734543082000000
1406757732948000000
1406793890931700000
1406820947775100000
1406878876783500000
1406900218501700000
1406931473038100000
1407007191280400000
1407093901765100000
1407164195207700000
1407222664100900000
1407274512447400000
1407347673963300000
1407424856754200000
1407464017923600000
1407511069505300000
1407643334801400000
1407740544864700000
1407778558099800000
1407832002134800000
1407865175003700000
1407918931564500000
1407932531499300000
1407937269853000000
1407953894973200000
1407998010821800000
1408006587316300000
1408023267327600000
1408034433363100000
1408061039087600000
1408099745560700000
1408118880951500000
1408128051073900000
1408173498901400000
1408197474227500000
1408221298358000000
1408258738179600000
1408278211741000000
1408298206836900000
1408322715156900000
1408351789924400000
1408360109605400000
1408365279775100000
1408370567176600000
1408381519552100000
1408397226333300000
1408408233303800000
1408437752894800000
1408451874556000000
1408471790520600000
1408481620502400000
1408512335479600000
1408531600427600000
1408546431577900000
1408563119873800000
1408584598605100000
1408616575247300000
1408643732207300000
1408683755338200000
1408707016065600000
1408744504718300000
1408819128016900000
1408891607637000000
1408962168661700000
1408999841791600000
1409051824614900000
1409075145859100000
1409125188106000000
1409164940693500000
1409211314366000000
1409243400919300000
1409301188206600000
1409347260724900000
1409437364601300000
1409494479678600000
1409511241859200000
1409566834679200000
1409604159750700000
1409663851195300000
1409733894635000000
1409801058199700000
1409846397308500000
1409915142433100000
1410009674135200000
1410132770035600000
1410185088287200000
1410204784347800000
1410263449340800000
1410308865635600000
1410356684615900000
1410421895956400000
1410499955539100000
1410586932274000000
1410699419120600000
1410780496527000000
1410826782441700000
1410897531314900000
1410958391355900000
1410984053201300000
1411042694846600000
1411053717105900000
1411061965477500000
1411071570754200000
1411078777879000000
1411115503716900000
1411121319591700000
1411129612189600000
1411139584527600000
1411175027840300000
1411205545665700000
1411230778377400000
1411279963759500000
1411310901775100000
1411372047296200000
1411411261537900000
1411469854935100000
1411496006662200000
1411499400547400000
1411507455560300000
1411538477734200000
1411561306055200000
1411598408869000000
1411635849300000000
1411674519054500000
1411730306521400000
1411773694313400000
1411893421182200000
1411925551699500000
1411944357111700000
1411991092568200000
1412017482239400000
1412071864050800000
1412104371333500000
1412138742070400000
1412169048752700000
1412240538695700000
1412278939317200000
1412341476335300000
1412362378759600000
1412408255462600000
1412417433769700000
1412426975068800000
1412437563199100000
1412443500870800000
1412452515524900000
1412460189381700000
1412470391642500000
1412479697319400000
1412491038849100000
1412499644498500000
1412506820685600000
1412511592984700000
1412520362612300000
1412525473093400000
1412531142033000000
1412536287898600000
1412539976802600000
1412545900205200000
1412551278711100000
1412555998429600000
1412561318021100000
1412569045676100000
1412576409504000000
1412580068096000000
1412587901080400000
1412601020595400000
1412611290771300000
1412627049656500000
1412674471581100000
1412697713007600000
1412725496226500000
1412764534907900000
1412779422554800000
1412789872916300000
1412814879619800000
1412841885168600000
1412851897708900000
1412865246898300000
1412876810388200000
1412890083402200000
1412926581979000000
1412943534367100000
1412968627864500000
1413025232358000000
1413114380451400000
1413167085898000000
1413214572155200000
1413241012194400000
1413282336905700000
1413314083196500000
1413361603591900000
1413390207895000000
1413459370535500000
1413483189262000000
1413545469705400000
1413643228448400000
1413729583793300000
1413805949116700000
1413885863656900000
1413951484886400000
1414001755180900000
1414057740872400000
1414093028200000000
1414140114319000000
1414201132922300000
1414238492157500000
1414317736177100000
1414405110340900000
1414453030655900000
1414523543475600000
1414584949814600000
1414601406104300000
1414647570419900000
1414686347919400000
1414716925698000000
1414773461251400000
1414830051604300000
1414866991938900000
1414929301493900000
1414981614843400000
1415026147384100000
1415069604190700000
1415107357320700000
1415135360991600000
1415174952461100000
1415202412032700000
1415267218344000000
1415290739208400000
1415314214397000000
1415367541572500000
1415407555354800000
1415482794681600000
1415536509034300000
1415569491601200000
1415613796264600000
1415633156420100000
1415656542682200000
1415709347935800000
1415751303898400000
1415785945625900000
1415803455727200000
1415814547636100000
1415824010434200000
1415856994436600000
1415871780805500000
1415881299144800000
1415897063644300000
1415903711813400000
1415909609833900000
1415920144021600000
1415938441007400000
1415959169909400000
1415972827336200000
1415998124313900000
1416047839719100000
1416067379856400000
1416122580659900000
1416164777093900000
1416197396968400000
1416224160804600000
1416245459378800000
1416259236408200000
1416305451238400000
1416320393501700000
1416353074333100000
1416395981307000000
1416430404145900000
1416472805008200000
1416482206390700000
1416483142905900000
1416508985689900000
1416523325505500000
1416560178003700000
1416584003289100000
1416635065143400000
1416689727419500000
1416762401091100000
1416783933838200000
1416830247378900000
1416853369658700000
1416870636977500000
1416916311223800000
1416927481902500000
1416953674835900000
1416997629543400000
1417023976127100000
1417082371450700000
1417124669177400000
1417170910041600000
1417193763734900000
1417218561460700000
1417272274472800000
1417364108749200000
1417441240633600000
1417483275149300000
1417528050915200000
1417583426856100000
1417618436009700000
1417692287563000000
1417717341009700000
1417771292278000000
1417812228816200000
1417880515363000000
1417978709424800000
1418037748528100000
1418073631237500000
1418103217796700000
1418131013858500000
1418148009977200000
1418203020771500000
1418233481721200000
1418274621143600000
1418293149382200000
1418313721560600000
1418335652096200000
1418397478279700000
1418466491585500000
1418552087682700000
1418626054305600000
1418661226856000000
1418708195920900000
1418733548852500000
1418757546759200000
1418781848120600000
1418817038356700000
1418839190944300000
1418875888862300000
1418897304463500000
1418921059265300000
1418945701732700000
1418994084531500000
1419019921068200000
1419067104610600000
1419095898519100000
1419151977968000000
1419208970512900000
1419252582828000000
1419285184733200000
1419328180038600000
1419364976457100000
1419433719079000000
1419493868920200000
1419586670248500000
1419643812580000000
1419705071886700000
1419802622448900000
1419872955365200000
1419942250684200000
1419974992528400000
1420069805235600000
1420195988270800000
1420269954565900000
1420309370815600000
1420322505339200000
1420337787119200000
1420369206454400000
1420381774032100000
1420398278773400000
1420429576961400000
1420458080127300000
1420479852488900000
1420500488777200000
1420546905278500000
1420572177726500000
1420589365128700000
1420616042321100000
1420639781382700000
1420657796625200000
1420683273381700000
1420723188123000000
1420747360849600000
1420804847374700000
1420832495176400000
1420851050147300000
1420891076349900000
1420926797924200000
1420998021753500000
1421020522642100000
1421069191503700000
1421094242223900000
1421115313670700000
1421134280422300000
1421144705454700000
1421150291008600000
1421156146955600000
1421168193184000000
1421183859275800000
1421193536611100000
1421213084647900000
1421220922796400000
1421224852465900000
1421228221719000000
1421231933438800000
1421238105928900000
1421245965378200000
1421255154498900000
1421259824787000000
1421265661743100000
1421275872418400000
1421284458894500000
1421292942101500000
1421310242010600000
1421319080396900000
1421325759166200000
1421332167818400000
1421339512239700000
1421349529983400000
1421355873728800000
1421369036444900000
1421396315192400000
1421410227711400000
1421422888900100000
1421435215695700000
1421472292527200000
1421491113741600000
1421517821709400000
1421565882103600000
1421579698602500000
1421588853835500000
1421597652501800000
1421607057771000000
1421615968845500000
1421622603933400000
1421629065428700000
1421635043388500000
1421640819008500000
1421646590982200000
1421651690232900000
1421658221877700000
1421667306001400000
1421682601419700000
1421699388460900000
1421731364411100000
1421738739805700000
1421744759317900000
1421750942369200000
1421755548880400000
1421759861361800000
1421771623554200000
1421791673997000000
1421831186978400000
1421854997398700000
1421874129156600000
1421881362713000000
1421893383625200000
1421913404333100000
1421934230284100000
1421946520984200000
1421959843967400000
1421999417635500000
1422020746795900000
1422038944780900000
1422056640833600000
1422101169931000000
1422117928575700000
1422137103157300000
1422170998369400000
1422197329999600000
1422224227500000000
1422234762040400000
1422242726881000000
1422257413091000000
1422262942286300000
1422272803049000000
1422281384561800000
1422286066494700000
1422289319433400000
1422297677908000000
1422306669938700000
1422319489234500000
1422335835746600000
1422355180609900000
1422367425661700000
1422389098653600000
1422418651326500000
1422445661070300000
1422462353640800000
1422472197992400000
1422483201327900000
1422506718579700000
1422530300129800000
1422539626355300000
1422553155960300000
1422568932509300000
1422604203896000000
1422630135418200000
1422652030313700000
1422696440547600000
1422725547548100000
1422747205868000000
1422784019540700000
1422811188775800000
1422826723113300000
1422857618507200000
1422885457968700000
1422907442208100000
1422919092831600000
1422927955971000000
1422956994483500000
1422969176750000000
1422987843642200000
1422996599575700000
1423030945891500000
1423053674322700000
1423071230844600000
1423088694645300000
1423136720510200000
1423155227515300000
1423183455052400000
1423229518023000000
1423244050348300000
1423277636524400000
1423316506034900000
1423343438040800000
1423403905852400000
1423432341706600000
1423482822695100000
1423497298167000000
1423540781704500000
1423574167398700000
1423603043363900000
1423646580160700000
1423673062286200000
1423702146376000000
1423754256223800000
1423799568568700000
1423818153937100000
1423826984411000000
1423842953255400000
1423863215618400000
1423894859526800000
1423909806453800000
1423946126614000000
1423956768945400000
1423986681664500000
1424006812875300000
1424024122736300000
1424032394115700000
1424048185826300000
1424077769970400000
1424088293283000000
1424108843266500000
1424129109574500000
1424170068579400000
1424189383633600000
1424204046770300000
1424252421550800000
1424274843198700000
1424291802356800000
1424343833452800000
1424370636474800000
1424406507073200000
1424425911465600000
1424447824448200000
1424473649506100000
1424533525131300000
1424574581276500000
1424614447296600000
1424635693764500000
1424691531313900000
1424712111560700000
1424764196688200000
1424794209811400000
1424825880864700000
1424869488807800000
1424901703604700000
1424949845654000000
1424984183507900000
1425016681566500000
1425034284566000000
1425050102915100000
1425070918005500000
1425119403669200000
1425152559080200000
1425192093503700000
1425228321877100000
1425251540872500000
1425286966923800000
1425301803579500000
1425311948153900000
1425322847139800000
1425331148348500000
1425349115098400000
1425381572516400000
1425386020762600000
1425399399680900000
1425409630441000000
1425423631324500000
1425438522500300000
1425461968885600000
1425479345838600000
1425495374855100000
1425504026689500000
1425537200781400000
1425556417314900000
1425575092849600000
1425591443312200000
1425622466331500000
1425648764135500000
1425665614942700000
1425725005168800000
1425806159250200000
1425881761070700000
1425908983141300000
1425923359791300000
1425933088436700000
1425955668415000000
1425982378122800000
1425994173514600000
1426003650882100000
1426019184780000000
1426042459380500000
1426073114543900000
1426093486497200000
1426114687973000000
1426150271948400000
1426169847467400000
1426195146749700000
1426226445848900000
1426243223257800000
1426267147806400000
1426291161329700000
1426329004059900000
1426370178226200000
1426434857267900000
1426478404271200000
1426519714313200000
1426544782189600000
1426599538025500000
1426622159854800000
1426670978635600000
1426678720351200000
1426689106424700000
1426703156486100000
1426713907316500000
1426720404975000000
1426748069782700000
1426762577468200000
1426782488096400000
1426794658484000000
1426814304346800000
1426849725199200000
1426871619302800000
1426929996791800000
1426994505966900000
1427054208251300000
1427106369129100000
1427135820492000000
1427156748559500000
1427194900525800000
1427205757401200000
1427222207869200000
1427263039532600000
1427284336896800000
1427307451431900000
1427355545948500000
1427381251932300000
1427406917033300000
1427460171849200000
1427505743589700000
1427567836986900000
1427626259930700000
1427672720388800000
1427713273075500000
1427739065860300000
1427792276124800000
1427822991321100000
1427870237220700000
1427896481052200000
1427921949500300000
1427979941457400000
1428001907996900000
1428055528552600000
1428084887888700000
1428140301738200000
1428250000306200000
1428332691974100000
1428389307765400000
1428416325788000000
1428457935893800000
1428492979901300000
1428514776565500000
1428566343369800000
1428596933580700000
1428648433126400000
1428672390597100000
1428715834946000000
1428822342474600000
1428902538479800000
1428935734924800000
1428949966813100000
1428974241547700000
1429001990719100000
1429019534808800000
1429037889203600000
1429090004520900000
1429111489272100000
1429149377666800000
1429182451648700000
1429201756530000000
1429261421844600000
1429283559559100000
1429340259176900000
1429428348936600000
1429481047745900000
1429523069679500000
1429533143954700000
1429543780029400000
1429558434573200000
1429573296508500000
1429612428592700000
1429622771721900000
1429629685247200000
1429644268099500000
1429672461750600000
1429698690217200000
1429707864197400000
1429723094009100000
1429769601056700000
1429787475597600000
1429799219961800000
1429823989618100000
1429873543931000000
1429903222299000000
1429972750585300000
1430034535466500000
1430063613831800000
1430139187201500000
1430171405746300000
1430232327383100000
1430292309727500000
1430334502289000000
1430386832642700000
1430414510290900000
1430473705585400000
1430566232788100000
1430653035149300000
1430718847948500000
1430758456937500000
1430818077287600000
1430835096832200000
1430875226669900000
1430916527026500000
1430940719764100000
1430991285873900000
1431019834920600000
1431043190899400000
1431099165627500000
1431119417122800000
1431175969112000000
1431251840299700000
1431312320838200000
1431353476966000000
1431395166769000000
1431443078860200000
1431471960123600000
1431521099017400000
1431553785605900000
1431587759284300000
1431619700559000000
1431643252850000000
1431691843723900000
1431712972323000000
1431765849607900000
1431808965902200000
1431869308906800000
1431923868080800000
1431961397242700000
1431981977140300000
1432027527589200000
1432049500500900000
1432077185273700000
1432115838692000000
1432142354996500000
1432169990345800000
1432201735323200000
1432226063339500000
1432251973047900000
1432292739593400000
1432308486510000000
1432324819245500000
1432375184661400000
1432409450305000000
1432454683397500000
1432489762667700000
1432539800915800000
1432567654584200000
1432610493677100000
1432641418637500000
1432657843006300000
1432699882506400000
1432731240109200000
1432751535907300000
1432796268969100000
1432822847270500000
1432858936090600000
1432895945588200000
1432914187185400000
1432965103649800000
1432995331208200000
1433052395484900000
1433099062387600000
1433141034462200000
1433156029521500000
1433173085518200000
1433192785807100000
1433233601906600000
1433253344944900000
1433280167624800000
1433328710700700000
1433347384739600000
1433373954315500000
1433416857174500000
1433446149000700000
1433465149739900000
1433501979086400000
1433525830510200000
1433580730278500000
1433663216454700000
1433738184132500000
1433770338462400000
1433790570476100000
1433840299105500000
1433866028089000000
1433917837683300000
1433951588709000000
1434013434919700000
1434044143191900000
1434107604201400000
1434168434674300000
1434247271732600000
1434304498864300000
1434361590859200000
1434394752114100000
1434448999052500000
1434468912541500000
1434473714880800000
1434490677161400000
1434522124912200000
1434542827058100000
1434558298291800000
1434595225481100000
1434626419021000000
1434650848955100000
1434705712793600000
1434738654453900000
1434782275186100000
1434846390394100000
1434923376228900000
1434947193178300000
1434966846061600000
1434981492603000000
1434998249106500000
1435044680464600000
1435076767919700000
1435140904121700000
1435168722432700000
1435226220589700000
1435265981362700000
1435338373192600000
1435409284472400000
1435441760276100000
1435494789712900000
1435526612055100000
1435568053571500000
1435588520822200000
1435604976887100000
1435641457783300000
1435654283650600000
1435674007172100000
1435688076682900000
1435714637898000000
1435742033674500000
1435760183747500000
1435789315023900000
1435831577120200000
1435857730027400000
1435916316404900000
1435952233226000000
1436018029455000000
1436059728853300000
1436110188193500000
1436120576393500000
1436130437735600000
1436164056692500000
1436182765563200000
1436192874475400000
1436205698292300000
1436246250755700000
1436273275359700000
1436293811604800000
1436339020458600000
1436358913952300000
1436376842973700000
1436413323589900000
1436438482542100000
1436460829341600000
1436502801842000000
1436518402960300000
1436521231139600000
1436529975828000000
1436541300054300000
1436554920506400000
1436567906771200000
1436599307363400000
1436622278221200000
1436649782639700000
1436685782418500000
1436703226904500000
1436718600189900000
1436740203903700000
1436772155893400000
1436774088465200000
1436781218601100000
1436796759067900000
1436821217323000000
1436859266667700000
1436882712120100000
1436901915215000000
1436953271482800000
1436985423544400000
1437022752676900000
1437051766767500000
1437062787245100000
1437088385573100000
1437128284858500000
1437165053474500000
1437221520635200000
1437287018113900000
1437349239631400000
1437404233916600000
1437463710749900000
1437492937818500000
1437531063055300000
1437575017452400000
1437636704688900000
1437678469052900000
1437729009289400000
1437752545045300000
1437783141199200000
1437832550908000000
1437904474214400000
1437940674585100000
1437987723582000000
1438018399462400000
1438048521349900000
1438091646363200000
1438131049335400000
1438165552467000000
1438193391078300000
1438251333215200000
1438276130233900000
1438321215926800000
1438347976415800000
1438369142768600000
1438415393435500000
1438441160445800000
1438474233581400000
1438520752818800000
1438582957531800000
1438605432951600000
1438630042527200000
1438670226264100000
1438690752482300000
1438713286545800000
1438757339435800000
1438783085218900000
1438810037201800000
1438856183500900000
1438874405094000000
1438905420603600000
1438940874914400000
1438961717119500000
1438980082851200000
1439033325848200000
1439042702020200000
1439058893620200000
1439073246326100000
1439093591992000000
1439121340955400000
1439142375483800000
1439194019137400000
1439211754905900000
1439226315277400000
1439276124877300000
1439292016493100000
1439310241213600000
1439332246994500000
1439368764909600000
1439383330742300000
1439409865901500000
1439455446352200000
1439473853435500000
1439498803791800000
1439538710832700000
1439553469806700000
1439570823692200000
1439604464218300000
1439647198225100000
1439687793351500000
1439711783776100000
1439725711103100000
1439756257016300000
1439800737944700000
1439815703839600000
1439829011533400000
1439846855044900000
1439892098338300000
1439909044883200000
1439927976600600000
1439941830355900000
1439943315785700000
1439950439071400000
1439963078611300000
1439974309841300000
1439989591353400000
1440006298855200000
1440016426634700000
1440019574632800000
1440031183385200000
1440045332697100000
1440057741912000000
1440066971172300000
1440081230593000000
1440103679323200000
1440137226326200000
1440159572105900000
1440177410527100000
1440221252906400000
1440244827854100000
1440267464729100000
1440288708580700000
1440332866816000000
1440359296865200000
1440397123556600000
1440411156510900000
1440420379521500000
1440427430783000000
1440436755775300000
1440439574741100000
1440445860121600000
1440454598877300000
1440463944828100000
1440474676921000000
1440482936959100000
1440489838194400000
1440496313081800000
1440506038816500000
1440515099606900000
1440520504376900000
1440526747300400000
1440535207240400000
1440544928992800000
1440568932381600000
1440580698994500000
1440590506041100000
1440597394906400000
1440608676780900000
1440621276027800000
1440636577591600000
1440663417053900000
1440679260330800000
1440697107373400000
1440713649101300000
1440717540832900000
1440724143295000000
1440750140387800000
1440760993478400000
1440777642520200000
1440783428979800000
1440800889572500000
1440832974725500000
1440859651065300000
1440900880001600000
1440944735541900000
1440968731976800000
1441010057827400000
1441021938139300000
1441031852889500000
1441052390855100000
1441093537553300000
1441110588051900000
1441126327243500000
1441141603311500000
1441179050370500000
1441209690547400000
1441234816040600000
1441273745843100000
1441293169333900000
1441314849874000000
1441355482314200000
1441392227170100000
1441455037166100000
1441471763754000000
1441506135236900000
1441532982361600000
1441562077539200000
1441617011498400000
1441642211887200000
1441678961723500000
1441706499178800000
1441724369758500000
1441754844717600000
1441792802205100000
1441809306582400000
1441850124082300000
1441890867548000000
1441912647625400000
1441953114860100000
1441977735868700000
1442007603267400000
1442069178048600000
1442088430394300000
1442142951921000000
1442163864474100000
1442191220255100000
1442205548769500000
1442234138835500000
1442244750471800000
1442267893373000000
1442315476631100000
1442328290618200000
